target_concept_id,target_concept_name,comparator_concept_id,comparator_concept_name,outcome_concept_id,outcome_concept_name,target_subject_count,comparator_subject_count,target_outcome_count,comparator_outcome_count,median_prior_observation_days,total_outcome_count,feasible,feasibility_reason
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,453,262,0,1,8288,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,80180,Osteoarthritis,1387,260,0,1,1530,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",378001,Concussion with no loss of consciousness,259,1325,1,1,8158,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,560,258,5,0,3120,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,426,258,1,1,8087.5,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,472,253,6,0,3540,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",81151,Sprain of ankle,1960,253,2,0,1806,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19059056,Aspirin 81 MG Oral Tablet,372328,Otitis media,252,557,0,5,3095,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",372328,Otitis media,250,717,4,10,1805,14,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,80180,Osteoarthritis,1884,247,0,0,1170,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",372328,Otitis media,246,764,1,11,1806,12,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,836,246,10,0,2823,10,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,372328,Otitis media,524,246,5,0,1830,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,246,325,0,0,14616,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,81151,Sprain of ankle,1655,244,2,0,1098,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,472,242,6,1,3421,7,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,300,241,0,0,8099,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,391,239,0,0,14615,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,724,238,4,1,4296,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213306,"hepatitis B vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,237,403,2,3,6276,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",4027663,Peptic ulcer,237,1560,0,0,8141,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,836,236,10,2,2794,12,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",28060,Streptococcal sore throat,1580,232,1,0,4470.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,1127433,Acetaminophen 325 MG Oral Tablet,260139,Acute bronchitis,1119,230,8,0,1337,8,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",81151,Sprain of ankle,229,1960,0,2,1806,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",4027663,Peptic ulcer,226,2140,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,585,220,3,3,1633,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,670,213,0,1,2824,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,725,212,9,3,1801,12,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,372328,Otitis media,357,210,6,0,3150,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,372328,Otitis media,390,210,0,0,13552,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4027663,Peptic ulcer,2301,209,0,0,4829.5,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,257012,Chronic sinusitis,2189,207,2,0,4830,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4294548,Acute bacterial sinusitis,2202,207,0,0,4830,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,206,411,0,3,5971,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,1493,203,4,0,960,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,622,202,3,1,3766,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",28060,Streptococcal sore throat,1618,202,1,0,4476.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,1361,201,10,2,810,12,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4283893,Sinusitis,2190,201,0,1,4800,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4112343,Acute viral pharyngitis,670,199,0,0,2794,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,28060,Streptococcal sore throat,1639,197,6,0,1020,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,1387,197,0,3,1440,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,378001,Concussion with no loss of consciousness,2151,197,2,0,4740,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,202,197,0,2,8119,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",81151,Sprain of ankle,197,1072,0,0,8148,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,80180,Osteoarthritis,2278,196,1,0,4781,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,1891,195,0,6,1140,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,1647,194,0,5,6301,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,372328,Otitis media,191,581,0,2,7933.5,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,372328,Otitis media,191,373,0,0,8305.5,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,190,392,0,1,8155,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,260139,Acute bronchitis,188,197,2,0,12245,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4027663,Peptic ulcer,188,2140,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,1494,187,4,0,959,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,901,185,11,2,990,13,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,372328,Otitis media,749,184,2,0,3031,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,372328,Otitis media,183,471,0,6,2897.5,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,183,457,0,1,8245.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4294548,Acute bacterial sinusitis,182,2069,0,1,1806,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,28060,Streptococcal sore throat,787,179,0,0,13599.5,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",28060,Streptococcal sore throat,179,1146,0,0,11431,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",28060,Streptococcal sore throat,179,761,0,0,14616,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",28060,Streptococcal sore throat,179,786,0,0,8099,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,1427,178,7,1,1806,8,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,28060,Streptococcal sore throat,559,177,0,0,9318,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",28060,Streptococcal sore throat,1823,176,5,0,1806,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",378001,Concussion with no loss of consciousness,175,2065,0,2,1806,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",257012,Chronic sinusitis,175,2067,0,1,1806,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",372328,Otitis media,174,544,0,0,11833,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,609,173,2,0,8025,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",28060,Streptococcal sore throat,172,1823,0,5,1806,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,257012,Chronic sinusitis,171,2241,0,2,4923,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",28060,Streptococcal sore throat,171,862,0,0,8141,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,169,352,0,1,8267,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,1119,168,8,0,1259,8,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,4294548,Acute bacterial sinusitis,168,2257,0,0,4937,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4283893,Sinusitis,167,2078,0,5,1806,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4112343,Acute viral pharyngitis,636,166,3,0,3651.5,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,28060,Streptococcal sore throat,166,758,0,1,4411.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
